id,cluster_id,user_id
39951,14,13374
39952,14,6289
39953,14,33599
39954,14,50003
39955,14,33964
39956,14,32001
39957,14,8996
39958,14,58402
39959,14,7295
39960,14,37205
39961,14,28081
39962,14,47337
39963,14,44418
39964,14,8601
39965,14,62155
39966,14,45163
39967,14,51005
39968,14,30200
39969,14,32200
39970,14,13383
39971,14,40174
39972,14,59523
39973,14,67106
39974,14,63317
39975,14,54866
39976,14,47038
39977,14,57127
39978,14,12711
39979,14,46173
39980,14,66093
39981,14,27074
39982,14,63201
39983,14,41277
39984,14,6978
39985,20,6480
39986,14,22415
39987,14,16369
39988,14,49495
39989,14,2412
39990,14,22405
39991,14,2565
39992,14,2891
39993,14,54538
39994,14,39826
39995,11,28982
39996,14,15581
39997,14,45283
39998,14,62246
39999,14,10495
40000,14,667
40001,20,15223
40002,14,41565
40003,14,47101
40004,14,33459
40005,14,51578
40006,14,61145
40007,14,53281
40008,14,47804
40009,14,69370
40010,14,37189
40011,14,33211
40012,14,35765
40013,14,457
40014,14,60144
40015,14,46246
40016,14,35327
40017,14,46982
40018,21,40791
40019,14,5552
40020,14,3728
40021,14,51929
40022,14,27621
40023,14,1537
40024,14,54287
40025,14,31210
40026,0,7853
40027,14,11413
40028,14,2470
40029,14,60539
40030,14,49390
40031,0,65719
40032,14,3581
40033,14,42773
40034,14,61852
40035,14,66307
40036,14,17579
40037,14,60957
40038,11,66452
40039,14,59667
40040,14,65176
40041,11,35953
40042,14,38953
40043,11,53808
40044,14,58060
40045,14,57449
40046,14,28176
40047,14,62104
40048,14,31559
40049,14,68713
40050,0,40924
40051,0,28471
40052,14,47980
40053,14,69668
40054,11,7423
40055,11,65522
40056,11,34629
40057,14,27414
40058,14,47215
40059,14,68595
40060,14,31187
40061,14,37652
40062,14,64390
40063,14,4188
40064,14,14293
40065,14,54849
40066,14,63540
40067,14,70310
40068,14,9663
40069,14,65695
40070,14,24675
40071,14,32631
40072,14,36571
40073,14,16203
40074,14,7482
40075,14,4645
40076,14,29388
40077,14,20897
40078,14,9897
40079,14,70585
40080,14,41160
40081,14,33923
40082,14,62193
40083,14,28330
40084,14,52048
40085,14,67708
40086,14,14461
40087,14,65614
40088,14,69503
40089,20,18683
40090,14,61339
40091,14,1828
40092,14,12313
40093,9,948
40094,14,57901
40095,14,17506
40096,14,28272
40097,14,43439
40098,14,23830
40099,14,69630
40100,14,6701
40101,14,60941
40102,14,4183
40103,14,8472
40104,14,69702
40105,14,58834
40106,11,9465
40107,14,41683
40108,14,33770
40109,14,35709
40110,14,40502
40111,14,42589
40112,0,25906
40113,14,13196
40114,14,19978
40115,14,28108
40116,14,7154
40117,14,65781
40118,14,29874
40119,14,34014
40120,11,27103
40121,14,61116
40122,14,34410
40123,14,28241
40124,14,7561
40125,0,38923
40126,14,54314
40127,14,61022
40128,14,7388
40129,14,37407
40130,14,49301
40131,14,38514
40132,14,46420
40133,9,44627
40134,14,28318
40135,14,70048
40136,14,12052
40137,14,10994
40138,14,27947
40139,14,71389
40140,14,38560
40141,14,48782
40142,14,23326
40143,20,23360
40144,14,69244
40145,14,35924
40146,9,32609
40147,11,56870
40148,14,6092
40149,14,34151
40150,14,49698
40151,0,56386
40152,21,20581
40153,14,1536
40154,14,54606
40155,14,56071
40156,14,57390
40157,9,28180
40158,14,27155
40159,14,20479
40160,14,50534
40161,14,46570
40162,14,69249
40163,9,16151
40164,14,37675
40165,14,56766
40166,20,51826
40167,14,65002
40168,20,3141
40169,14,65141
40170,14,27975
40171,14,68620
40172,11,59830
40173,14,23462
40174,14,3726
40175,14,39280
40176,14,61991
40177,14,47812
40178,14,30231
40179,14,34828
40180,14,18603
40181,14,59843
40182,14,41344
40183,14,28398
40184,14,47078
40185,11,62379
40186,14,41501
40187,21,35793
40188,14,65760
40189,14,32251
40190,14,13500
40191,14,59800
40192,14,57277
40193,14,7989
40194,14,27862
40195,14,49568
40196,20,50671
40197,14,12915
40198,14,39426
40199,14,28544
40200,14,48211
40201,14,32533
40202,14,62998
40203,14,28175
40204,14,56172
40205,14,68286
40206,14,11360
40207,14,4770
40208,9,54759
40209,14,14081
40210,14,53628
40211,14,46255
40212,20,57836
40213,0,23121
40214,14,31241
40215,14,54232
40216,14,28467
40217,14,34756
40218,9,64503
40219,14,49381
40220,14,43126
40221,14,40004
40222,14,28073
40223,14,40873
40224,14,16385
40225,14,48903
40226,14,7418
40227,14,48967
40228,14,45572
40229,14,33729
40230,14,8099
40231,14,6635
40232,14,51540
40233,14,41852
40234,14,3970
40235,14,44421
40236,14,50831
40237,14,44956
40238,14,45917
40239,14,3349
40240,14,30041
40241,14,1120
40242,14,62903
40243,14,56273
40244,14,20563
40245,14,38888
40246,14,50658
40247,14,6509
40248,14,34812
40249,14,35304
40250,14,6472
40251,14,34346
40252,14,64171
40253,14,49159
40254,11,35926
40255,14,59440
40256,14,59988
40257,14,22706
40258,14,27642
40259,14,47784
40260,14,9164
40261,14,2549
40262,14,67709
40263,20,38894
40264,14,33757
40265,14,35391
40266,14,32073
40267,14,56566
40268,14,64897
40269,14,14104
40270,14,60615
40271,21,19670
40272,14,42015
40273,14,657
40274,14,10125
40275,14,21126
40276,14,59327
40277,14,28767
40278,20,38711
40279,14,11595
40280,14,1809
40281,14,9612
40282,14,31830
40283,14,56395
40284,14,32262
40285,14,66433
40286,14,22564
40287,14,52806
40288,14,18538
40289,14,67046
40290,11,62037
40291,14,2684
40292,14,71434
40293,14,46125
40294,14,52050
40295,14,39751
40296,14,45009
40297,14,60322
40298,14,27778
40299,14,27774
40300,14,53838
40301,14,40634
40302,14,42672
40303,14,64541
40304,14,48217
40305,14,33598
40306,14,27728
40307,14,37440
40308,14,16349
40309,14,2090
40310,14,58551
40311,14,17118
40312,14,25786
40313,9,18479
40314,14,54163
40315,9,26454
40316,14,32263
40317,14,39842
40318,14,53223
40319,14,20972
40320,14,32055
40321,14,15892
40322,14,56473
40323,14,10157
40324,14,56575
40325,21,65194
40326,14,56551
40327,14,12727
40328,14,59847
40329,14,937
40330,14,33044
40331,14,39831
40332,14,41698
40333,14,59556
40334,14,41356
40335,14,36517
40336,14,5949
40337,14,21853
40338,14,53760
40339,14,2769
40340,14,30719
40341,14,37847
40342,14,53356
40343,14,11667
40344,14,35436
40345,14,22534
40346,14,49121
40347,14,44691
40348,14,68754
40349,14,37276
40350,14,42425
40351,14,38099
40352,14,56237
40353,14,53657
40354,14,44039
40355,14,3656
40356,14,70875
40357,14,9310
40358,14,43313
40359,14,31520
40360,14,51094
40361,14,23054
40362,14,44568
40363,14,6538
40364,14,31157
40365,14,3175
40366,14,68269
40367,14,68199
40368,14,41231
40369,14,66029
40370,14,24565
40371,14,69834
40372,14,57667
40373,14,12205
40374,14,48126
40375,14,27089
40376,14,49369
40377,14,15536
40378,14,68010
40379,14,54527
40380,14,4613
40381,14,43072
40382,14,16523
40383,0,11572
40384,14,4771
40385,14,55
40386,9,50999
40387,14,50413
40388,14,62734
40389,14,61831
40390,14,10337
40391,0,24919
40392,14,44551
40393,14,55427
40394,14,46273
40395,14,28096
40396,14,11927
40397,14,57085
40398,14,49070
40399,14,52321
40400,14,1068
40401,14,52693
40402,14,43557
40403,14,22046
40404,14,34627
40405,14,4746
40406,14,27003
40407,14,17844
40408,14,3657
40409,14,43962
40410,14,24661
40411,14,62023
40412,14,36155
40413,14,6287
40414,14,55940
40415,14,70158
40416,14,3719
40417,14,51504
40418,14,62410
40419,0,54969
40420,14,6591
40421,14,14018
40422,14,19925
40423,14,31837
40424,14,64779
40425,14,11450
40426,14,50524
40427,0,28608
40428,14,920
40429,14,55363
40430,14,71058
40431,14,35912
40432,14,47457
40433,14,36657
40434,14,22084
40435,14,15067
40436,14,32920
40437,14,28980
40438,14,8897
40439,14,10226
40440,14,57520
40441,14,2753
40442,14,67156
40443,14,27573
40444,14,43283
40445,14,6326
40446,14,49083
40447,14,56963
40448,14,58820
40449,14,28776
40450,14,32424
40451,21,55205
40452,11,42820
40453,14,69048
40454,14,54745
40455,11,64401
40456,14,8413
40457,0,17618
40458,14,59708
40459,14,747
40460,14,16087
40461,14,69640
40462,14,68018
40463,14,55576
40464,0,39958
40465,0,43985
40466,14,18761
40467,14,69802
40468,14,61960
40469,14,10692
40470,14,62245
40471,14,67285
40472,14,34503
40473,14,53025
40474,14,39246
40475,14,51554
40476,20,7259
40477,11,28518
40478,14,3148
40479,14,48850
40480,20,31151
40481,14,3064
40482,14,55114
40483,14,38345
40484,14,45085
40485,14,15373
40486,14,57830
40487,14,60239
40488,14,21673
40489,14,59020
40490,14,37105
40491,14,37958
40492,14,64469
40493,14,11798
40494,14,60547
40495,9,44873
40496,14,58395
40497,14,53466
40498,14,16469
40499,14,70003
40500,14,50902
40501,14,69553
40502,14,86
40503,14,40617
40504,14,22103
40505,14,9746
40506,14,30816
40507,14,63535
40508,14,60050
40509,14,56778
40510,14,14640
40511,14,1255
40512,14,21833
40513,14,46435
40514,14,3660
40515,14,61401
40516,14,47526
40517,14,26180
40518,11,12986
40519,14,54532
40520,14,4761
40521,14,16911
40522,14,34538
40523,14,69789
40524,14,70298
40525,14,61268
40526,14,9536
40527,14,3823
40528,14,41437
40529,14,52839
40530,14,25628
40531,14,38406
40532,14,28109
40533,14,9492
40534,14,68325
40535,14,47937
40536,14,39353
40537,14,6489
40538,14,66032
40539,14,27985
40540,14,6904
40541,9,10299
40542,14,68215
40543,14,34984
40544,14,16240
40545,14,40482
40546,14,63147
40547,14,30774
40548,14,27586
40549,14,47778
40550,14,35782
40551,14,30092
40552,14,23329
40553,14,64322
40554,14,63945
40555,14,56641
40556,14,65412
40557,20,5490
40558,14,8096
40559,14,4574
40560,14,35634
40561,14,62203
40562,14,63509
40563,14,45413
40564,14,8192
40565,14,43625
40566,14,36656
40567,14,40507
40568,14,69988
40569,14,58078
40570,14,5210
40571,20,32601
40572,20,14049
40573,21,69235
40574,14,11070
40575,14,31681
40576,14,25178
40577,14,55130
40578,14,24902
40579,14,47583
40580,14,23300
40581,14,169
40582,14,19732
40583,14,6749
40584,14,40161
40585,14,58014
40586,14,30934
40587,14,38539
40588,14,60995
40589,14,55288
40590,14,25059
40591,14,35552
40592,14,45869
40593,14,6583
40594,14,40940
40595,14,4420
40596,14,71256
40597,14,65874
40598,14,62901
40599,14,55118
40600,14,39472
40601,14,24772
40602,14,32336
40603,14,58098
40604,14,43551
40605,14,43853
40606,14,44415
40607,14,69626
40608,14,4601
40609,20,34426
40610,14,69242
40611,0,28654
40612,14,33998
40613,20,56732
40614,14,43918
40615,14,57119
40616,14,5185
40617,14,67021
40618,14,27453
40619,14,48397
40620,14,36631
40621,14,69218
40622,14,31664
40623,14,58702
40624,14,4228
40625,0,32324
40626,14,4509
40627,14,56975
40628,14,5710
40629,14,41625
40630,14,63001
40631,14,9854
40632,14,61775
40633,14,28001
40634,14,38956
40635,14,17837
40636,14,53980
40637,14,28433
40638,14,65449
40639,14,69268
40640,14,63129
40641,14,33686
40642,14,13606
40643,14,10201
40644,14,28904
40645,14,67995
40646,14,21609
40647,14,65384
40648,14,24330
40649,14,15244
40650,14,1554
40651,14,56497
40652,14,11432
40653,14,63218
40654,14,62549
40655,14,23454
40656,14,48583
40657,14,13756
40658,14,48696
40659,14,68559
40660,14,491
40661,14,26538
40662,14,67124
40663,14,61436
40664,14,48337
40665,14,49415
40666,14,50758
40667,14,61481
40668,9,22901
40669,14,63336
40670,14,31683
40671,14,12059
40672,14,34217
40673,14,29220
40674,14,16858
40675,14,21826
40676,14,27313
40677,14,27164
40678,14,34626
40679,14,22942
40680,14,68100
40681,14,19905
40682,14,55974
40683,14,57260
40684,14,52127
40685,20,65312
40686,20,70988
40687,14,36929
40688,20,56558
40689,9,67669
40690,14,2727
40691,14,26976
40692,14,44639
40693,14,4019
40694,14,51234
40695,14,33857
40696,14,30275
40697,14,28340
40698,14,62820
40699,14,31986
40700,14,85
40701,14,2200
40702,14,40130
40703,14,39185
40704,14,67907
40705,14,21644
40706,14,7483
40707,14,1606
40708,14,55957
40709,14,32660
40710,14,65973
40711,14,50228
40712,14,3101
40713,14,71380
40714,14,6500
40715,14,16544
40716,14,67150
40717,14,20900
40718,14,48721
40719,14,69204
40720,14,51832
40721,14,54821
40722,14,7798
40723,14,66183
40724,14,17609
40725,14,69378
40726,20,43124
40727,14,31020
40728,14,43634
40729,20,38655
40730,14,26126
40731,14,59517
40732,14,61057
40733,14,27474
40734,14,11820
40735,14,29080
40736,14,19549
40737,14,19797
40738,14,43129
40739,14,45595
40740,14,13648
40741,14,52305
40742,14,64941
40743,14,30877
40744,14,61561
40745,14,70576
40746,21,18101
40747,14,2654
40748,14,57988
40749,14,60177
40750,14,53683
40751,14,5983
40752,14,30253
40753,14,8434
40754,14,34780
40755,14,3717
40756,0,26497
40757,14,8772
40758,0,46668
40759,14,57443
40760,14,7395
40761,14,58196
40762,14,45866
40763,14,2106
40764,14,55261
40765,14,10117
40766,14,23484
40767,14,51911
40768,14,67531
40769,0,62979
40770,14,456
40771,14,13763
40772,14,51390
40773,14,69909
40774,14,65633
40775,14,11756
40776,14,44261
40777,14,43762
40778,14,67098
40779,14,34678
40780,14,59857
40781,14,63579
40782,14,38835
40783,14,60847
40784,14,47665
40785,14,11453
40786,14,69583
40787,14,55181
40788,14,53463
40789,14,28965
40790,14,50441
40791,14,59459
40792,14,70213
40793,14,28827
40794,14,42790
40795,14,66426
40796,14,36630
40797,14,71479
40798,9,49087
40799,14,55481
40800,14,11239
40801,14,36920
40802,14,12018
40803,14,61266
40804,14,10104
40805,14,49665
40806,14,54069
40807,14,43103
40808,14,34278
40809,14,58237
40810,14,51552
40811,14,40995
40812,11,71180
40813,14,43556
40814,14,69004
40815,14,10750
40816,14,64063
40817,14,48524
40818,14,65640
40819,14,59721
40820,14,44909
40821,14,35429
40822,14,57628
40823,14,27972
40824,14,7334
40825,14,4055
40826,14,836
40827,14,55676
40828,14,43977
40829,14,63432
40830,14,12515
40831,14,5863
40832,14,28868
40833,11,11225
40834,14,58734
40835,14,60923
40836,14,30421
40837,14,67432
40838,14,67202
40839,14,6756
40840,14,64462
40841,14,62814
40842,14,52847
40843,14,24412
40844,14,37397
40845,14,27822
40846,14,60964
40847,14,5849
40848,14,55316
40849,14,6382
40850,14,66038
40851,0,15866
40852,14,47321
40853,14,37166
40854,14,39689
40855,14,34537
40856,14,53834
40857,14,71682
40858,14,175
40859,14,57506
40860,9,37939
40861,14,27167
40862,14,63649
40863,14,66654
40864,14,35164
40865,14,35051
40866,14,28112
40867,14,29866
40868,14,35929
40869,14,55977
40870,14,1836
40871,14,11827
40872,14,70371
40873,14,3003
40874,14,56959
40875,14,33516
40876,14,69510
40877,14,56909
40878,14,70688
40879,14,42284
40880,14,3842
40881,14,29057
40882,14,100
40883,14,35927
40884,14,64595
40885,14,61018
40886,14,58004
40887,14,4514
40888,14,33609
40889,14,35086
40890,14,60453
40891,14,238
40892,14,36261
40893,14,4826
40894,14,69189
40895,14,61315
40896,14,2694
40897,14,59898
40898,14,6595
40899,14,10043
40900,14,7176
40901,14,42484
40902,14,54167
40903,14,15854
40904,0,62255
40905,14,1544
40906,14,38725
40907,14,6087
40908,14,6405
40909,14,53955
40910,14,58354
40911,14,47394
40912,14,5916
40913,14,62728
40914,14,35306
40915,20,63541
40916,14,28855
40917,14,39232
40918,14,69911
40919,11,56908
40920,14,7985
40921,14,31308
40922,14,61346
40923,14,30405
40924,14,43881
40925,14,63219
40926,14,16062
40927,14,69250
40928,14,68231
40929,14,50151
40930,14,40610
40931,14,65738
40932,14,54682
40933,14,58601
40934,14,2267
40935,14,27977
40936,14,29025
40937,14,36056
40938,14,32689
40939,14,9899
40940,14,40611
40941,14,41736
40942,14,63122
40943,14,64948
40944,14,4126
40945,14,63006
40946,14,54630
40947,14,7216
40948,14,33869
40949,14,50021
40950,14,65523
40951,14,14333
40952,14,220
40953,14,31103
40954,14,53942
40955,14,286
40956,14,31630
40957,9,50583
40958,14,70220
40959,14,67750
40960,14,12305
40961,14,2108
40962,14,64181
40963,14,12266
40964,14,28240
40965,14,33046
40966,14,57418
40967,14,2526
40968,14,53312
40969,14,9249
40970,14,48345
40971,14,45749
40972,14,8809
40973,14,42159
40974,14,43993
40975,14,52140
40976,14,28887
40977,14,52535
40978,14,38343
40979,14,53131
40980,14,60881
40981,14,859
40982,14,34611
40983,14,4737
40984,14,39733
40985,14,68687
40986,14,6841
40987,14,70089
40988,14,56169
40989,14,7661
40990,14,53761
40991,14,29137
40992,14,53715
40993,14,51847
40994,14,27336
40995,14,33736
40996,14,44426
40997,14,37538
40998,14,55232
40999,14,4304
41000,14,69368
41001,14,35284
41002,14,64102
41003,14,38797
41004,14,38726
41005,14,9844
41006,14,29916
41007,14,65364
41008,14,11999
41009,14,48423
41010,14,71386
41011,14,56553
41012,14,59718
41013,14,4621
41014,14,45605
41015,14,32700
41016,14,20108
41017,14,26986
41018,14,4944
41019,14,42334
41020,14,40618
41021,14,58499
41022,14,48535
41023,14,30055
41024,14,40864
41025,14,58575
41026,14,12453
41027,14,57568
41028,14,4410
41029,14,62317
41030,14,26261
41031,14,15960
41032,14,44283
41033,14,47934
41034,14,57496
41035,14,37115
41036,14,11641
41037,14,54971
41038,14,6964
41039,14,27725
41040,14,42796
41041,14,65406
41042,14,60542
41043,14,68912
41044,14,45713
41045,14,67843
41046,14,31504
41047,14,38609
41048,14,60226
41049,14,70595
41050,14,32257
41051,14,66228
41052,14,287
41053,14,46810
41054,14,3774
41055,14,68240
41056,14,44675
41057,14,11381
41058,14,46840
41059,14,39592
41060,14,28418
41061,14,68994
41062,14,2923
41063,14,2372
41064,14,69684
41065,14,45886
41066,14,46666
41067,14,48370
41068,14,37007
41069,14,9617
41070,14,29856
41071,14,10541
41072,20,11436
41073,14,53337
41074,14,53706
41075,14,3272
41076,14,34633
41077,14,58056
41078,14,36508
41079,20,12734
41080,14,16218
41081,14,27763
41082,14,56570
41083,11,41131
41084,14,63731
41085,14,29617
41086,14,71634
41087,14,28063
41088,14,27161
41089,14,32319
41090,14,7062
41091,14,2685
41092,14,71103
41093,14,71460
41094,14,33917
41095,14,4814
41096,14,65603
41097,14,30236
41098,14,58650
41099,20,15745
41100,14,29740
41101,14,31374
41102,14,15798
41103,14,35494
41104,14,46888
41105,14,46504
41106,14,64167
41107,14,51626
41108,14,11129
41109,14,25578
41110,14,67100
41111,14,12431
41112,14,10263
41113,14,9799
41114,14,66141
41115,14,12718
41116,14,48034
41117,14,58574
41118,14,28818
41119,14,56157
41120,14,33206
41121,14,41201
41122,14,66057
41123,14,23972
41124,14,63217
41125,14,45762
41126,14,65379
41127,14,39772
41128,14,12084
41129,14,60735
41130,14,31011
41131,14,68716
41132,14,8723
41133,14,3972
41134,14,63785
41135,14,40604
41136,14,63305
41137,14,41578
41138,14,59071
41139,14,7643
41140,14,56903
41141,14,2972
41142,11,47794
41143,14,69757
41144,14,30340
41145,20,54611
41146,20,57660
41147,14,57577
41148,14,27067
41149,14,56979
41150,14,9185
41151,14,48750
41152,14,39715
41153,14,20258
41154,14,33425
41155,14,7951
41156,14,46250
41157,14,60721
41158,14,68916
41159,14,11915
41160,14,48715
41161,14,45839
41162,14,30344
41163,14,37885
41164,0,13100
41165,14,7016
41166,14,27640
41167,14,68034
41168,14,55989
41169,14,56865
41170,14,45093
41171,14,41686
41172,9,3622
41173,9,8680
41174,14,17513
41175,14,49551
41176,14,8013
41177,14,45941
41178,14,61918
41179,14,57515
41180,14,9584
41181,14,71195
41182,14,69781
41183,14,46485
41184,14,30341
41185,14,42813
41186,14,15699
41187,14,54404
41188,14,831
41189,14,23893
41190,14,33067
41191,14,52185
41192,14,27437
41193,14,3634
41194,14,45025
41195,14,37617
41196,14,69622
41197,14,48497
41198,14,35949
41199,14,64398
41200,20,66558
41201,14,4606
41202,14,62239
41203,14,3866
41204,14,13468
41205,14,3066
41206,14,27892
41207,0,70769
41208,14,46384
41209,14,57370
41210,14,1618
41211,14,50520
41212,14,8541
41213,20,37850
41214,14,36365
41215,14,16573
41216,14,66647
41217,14,3315
41218,14,71023
41219,14,25518
41220,14,66131
41221,14,48260
41222,14,52799
41223,14,70296
41224,11,5697
41225,14,29451
41226,14,54678
41227,14,51915
41228,14,26534
41229,14,46500
41230,14,16411
41231,14,56949
41232,14,40960
41233,14,47300
41234,14,49430
41235,14,71491
41236,14,58086
41237,14,7093
41238,14,27323
41239,14,35531
41240,14,14780
41241,14,66236
41242,14,49589
41243,14,324
41244,14,28197
41245,14,50330
41246,0,27988
41247,14,43869
41248,14,28134
41249,14,68156
41250,14,39736
41251,14,27271
41252,14,35715
41253,14,41002
41254,9,33214
41255,14,41318
41256,14,4010
41257,14,2055
41258,14,36339
41259,14,3843
41260,14,35995
41261,0,199
41262,14,67457
41263,14,57377
41264,14,68363
41265,14,44540
41266,14,48491
41267,14,50664
41268,14,59027
41269,14,55209
41270,14,66666
41271,11,65325
41272,14,56381
41273,14,35605
41274,14,2289
41275,14,44078
41276,14,59866
41277,14,29253
41278,14,66573
41279,14,43573
41280,14,28877
41281,14,47983
41282,14,15943
41283,14,7055
41284,14,70337
41285,14,70553
41286,14,3661
41287,14,28934
41288,14,47455
41289,14,11370
41290,14,7237
41291,14,48418
41292,14,41358
41293,14,34344
41294,14,34269
41295,14,16272
41296,14,3165
41297,14,48520
41298,14,35300
41299,14,68691
41300,14,49287
41301,14,23894
41302,14,5977
41303,14,55167
41304,14,49222
41305,14,19611
41306,14,3495
41307,14,30504
41308,14,59715
41309,14,33280
41310,14,33223
41311,14,39006
41312,14,53224
41313,14,35523
41314,14,40600
41315,14,17913
41316,14,43636
41317,14,57027
41318,14,1718
41319,14,53999
41320,14,68757
41321,14,45078
41322,14,41196
41323,14,18562
41324,14,2608
41325,14,40797
41326,14,9318
41327,14,46789
41328,14,51985
41329,14,55133
41330,14,31653
41331,14,55687
41332,14,50194
41333,14,30827
41334,14,47698
41335,14,43574
41336,14,33842
41337,14,60150
41338,14,3816
41339,11,33753
41340,14,35234
41341,14,69263
41342,14,1223
41343,14,8425
41344,14,60309
41345,14,26992
41346,14,29148
41347,14,48899
41348,14,27004
41349,14,27491
41350,14,31220
41351,14,45684
41352,14,53553
41353,14,50148
41354,14,51103
41355,14,37388
41356,9,13990
41357,14,66030
41358,14,68347
41359,14,65402
41360,14,59266
41361,14,37603
41362,14,41405
41363,14,37656
41364,14,63307
41365,14,29035
41366,14,47256
41367,14,41226
41368,14,61348
41369,14,28304
41370,20,26934
41371,14,30906
41372,14,48025
41373,20,19316
41374,14,48131
41375,14,40341
41376,11,460
41377,14,9784
41378,14,31316
41379,14,2244
41380,14,60775
41381,14,43454
41382,14,33737
41383,14,36326
41384,14,43438
41385,14,47310
41386,14,41355
41387,14,47102
41388,14,24830
41389,14,34794
41390,14,40175
41391,14,41966
41392,14,32608
41393,14,68323
41394,14,48651
41395,14,63296
41396,14,43717
41397,11,63939
41398,14,28955
41399,14,33596
41400,14,12144
41401,14,55969
41402,14,60248
41403,14,66962
41404,9,36440
41405,14,32707
41406,14,32541
41407,14,6849
41408,14,64817
41409,14,57505
41410,14,4227
41411,14,28222
41412,14,48105
41413,14,27656
41414,14,16807
41415,14,12102
41416,14,63484
41417,14,16569
41418,14,34778
41419,14,44641
41420,14,7053
41421,14,44080
41422,14,28932
41423,14,55216
41424,14,68854
41425,14,3072
41426,14,16532
41427,14,68423
41428,14,11388
41429,14,8421
41430,14,60443
41431,14,15958
41432,14,7553
41433,14,45914
41434,14,32698
41435,14,7614
41436,14,6960
41437,14,60398
41438,14,46386
41439,14,65374
41440,14,64492
41441,14,12430
41442,14,48969
41443,14,54838
41444,14,30997
41445,14,38743
41446,14,33373
41447,14,32626
41448,14,2808
41449,14,23597
41450,14,15855
41451,14,4811
41452,14,46592
41453,14,50797
41454,14,4441
41455,14,49275
41456,14,50943
41457,14,5274
41458,14,51827
41459,14,41845
41460,14,9248
41461,14,69266
41462,14,32410
41463,14,62468
41464,14,61865
41465,14,57998
41466,14,38359
41467,14,64283
41468,0,29250
41469,14,65897
41470,14,27701
41471,14,5961
41472,14,16720
41473,14,48661
41474,14,45958
41475,14,30872
41476,14,8533
41477,14,33938
41478,14,938
41479,14,27280
41480,14,67668
41481,14,51469
41482,14,56177
41483,0,58803
41484,14,67538
41485,14,46243
41486,14,33372
41487,14,50026
41488,14,7439
41489,14,29441
41490,14,15888
41491,14,3820
41492,14,46221
41493,14,53439
41494,14,30033
41495,14,468
41496,14,25295
41497,14,38209
41498,14,29915
41499,14,69152
41500,14,67654
41501,14,58107
41502,14,58304
41503,14,39497
41504,14,66612
41505,14,4427
41506,14,61336
41507,14,57398
41508,14,46671
41509,14,10613
41510,14,70607
41511,14,13618
41512,14,10564
41513,14,69864
41514,14,37451
41515,14,12706
41516,14,58099
41517,14,27895
41518,14,448
41519,14,71201
41520,14,52669
41521,14,45081
41522,14,70892
41523,11,1934
41524,14,48419
41525,14,46138
41526,14,59690
41527,14,2429
41528,14,28800
41529,14,8182
41530,14,26408
41531,14,11023
41532,14,39496
41533,14,44214
41534,14,1008
41535,14,470
41536,14,33991
41537,14,42167
41538,14,50313
41539,14,16704
41540,14,41700
41541,14,16333
41542,14,67816
41543,14,119
41544,14,47336
41545,14,33521
41546,14,48255
41547,14,60458
41548,14,12049
41549,14,65498
41550,14,66538
41551,14,65496
41552,9,51093
41553,14,4374
41554,14,30225
41555,14,67753
41556,14,52149
41557,14,5231
41558,14,35512
41559,14,20847
41560,14,4468
41561,14,4467
41562,14,70611
41563,14,15842
41564,14,35503
41565,14,51480
41566,14,55690
41567,14,7630
41568,14,37146
41569,14,66617
41570,14,50982
41571,14,39982
41572,14,32814
41573,14,62000
41574,14,12222
41575,14,44699
41576,14,46758
41577,14,8711
41578,14,5845
41579,14,35691
41580,14,10959
41581,14,57182
41582,14,43562
41583,14,39919
41584,14,19442
41585,14,48247
41586,14,49380
41587,14,67651
41588,14,56506
41589,14,47720
41590,14,11865
41591,14,61158
41592,14,6216
41593,14,23388
41594,14,32109
41595,14,50767
41596,14,51954
41597,14,65212
41598,14,9161
41599,14,30518
41600,14,40033
41601,14,41621
41602,14,57519
41603,14,20466
41604,14,102
41605,14,48327
41606,14,65891
41607,14,52260
41608,14,31591
41609,14,27539
41610,14,48322
41611,14,48596
41612,14,41585
41613,14,70783
41614,0,41130
41615,14,177
41616,14,47716
41617,14,8921
41618,14,61154
41619,14,47897
41620,14,67334
41621,0,62483
41622,14,38335
41623,14,45828
41624,14,7541
41625,14,59171
41626,14,27246
41627,14,53537
41628,14,6709
41629,14,8016
41630,14,63169
41631,14,61497
41632,14,55684
41633,14,61452
41634,14,54642
41635,14,38184
41636,11,2421
41637,14,54390
41638,14,40789
41639,14,47370
41640,14,57011
41641,11,29311
41642,14,10039
41643,14,51499
41644,14,55248
41645,14,39495
41646,14,34501
41647,14,55066
41648,14,62471
41649,14,6640
41650,14,66845
41651,14,46248
41652,14,43466
41653,14,53027
41654,14,66186
41655,14,59399
41656,14,8139
41657,14,12131
41658,14,27318
41659,14,52809
41660,14,42147
41661,14,4541
41662,14,1189
41663,14,55612
41664,14,71590
41665,14,45947
41666,14,12601
41667,14,61319
41668,11,10908
41669,14,57237
41670,14,1940
41671,14,51229
41672,14,8133
41673,14,29501
41674,14,31900
41675,14,28313
41676,14,70491
41677,14,41727
41678,14,42719
41679,20,29929
41680,14,53410
41681,14,66793
41682,14,69435
41683,14,38330
41684,14,45458
41685,14,42474
41686,14,27583
41687,14,66697
41688,14,56315
41689,14,60922
41690,14,38896
41691,14,30692
41692,14,69511
41693,14,34447
41694,14,1366
41695,14,69340
41696,14,41443
41697,14,53244
41698,14,43378
41699,14,47808
41700,14,57801
41701,14,1097
41702,14,46216
